date,location,people_fully_vaccinated
2021-08-15,Slovenia,844504.0
2021-08-16,Slovenia,847501.0
2021-08-17,Slovenia,851055.0
2021-08-18,Slovenia,855254.0
2021-08-19,Slovenia,860678.0
2021-08-20,Slovenia,864988.0
2021-08-21,Slovenia,865486.0
2021-08-22,Slovenia,865488.0
2021-08-23,Slovenia,867977.0
2021-08-24,Slovenia,871250.0
2021-08-25,Slovenia,875033.0
2021-08-26,Slovenia,880043.0
2021-08-27,Slovenia,884053.0
2021-08-28,Slovenia,884565.0
2021-08-29,Slovenia,884589.0
2021-08-30,Slovenia,886817.0
2021-08-31,Slovenia,889243.0
2021-09-01,Slovenia,892060.0
2021-09-02,Slovenia,896685.0
2021-09-03,Slovenia,900084.0
2021-09-04,Slovenia,900352.0
2021-09-05,Slovenia,900352.0
2021-09-06,Slovenia,902672.0
2021-09-07,Slovenia,906172.0
2021-09-08,Slovenia,910623.0
2021-09-09,Slovenia,916853.0
2021-09-10,Slovenia,921825.0
2021-09-11,Slovenia,922708.0
2021-09-12,Slovenia,922710.0
2021-09-13,Slovenia,926556.0
2021-09-14,Slovenia,932652.0
2021-09-15,Slovenia,939722.0
2021-09-16,Slovenia,950257.0
2021-09-17,Slovenia,958811.0
2021-09-18,Slovenia,961522.0
2021-09-19,Slovenia,962549.0
2021-09-20,Slovenia,965861.0
2021-09-21,Slovenia,969672.0
2021-09-22,Slovenia,973899.0
2021-09-23,Slovenia,981044.0
2021-09-24,Slovenia,987260.0
2021-09-25,Slovenia,988423.0
2021-09-26,Slovenia,988856.0
2021-01-04,Spain,988856.0
2021-01-05,Spain,988856.0
2021-01-06,Spain,988856.0
2021-01-07,Spain,988856.0
2021-01-08,Spain,988856.0
2021-01-09,Spain,988856.0
2021-01-10,Spain,988856.0
2021-01-11,Spain,988856.0
2021-01-12,Spain,988856.0
2021-01-13,Spain,988856.0
2021-01-14,Spain,988856.0
2021-01-15,Spain,988856.0
2021-01-16,Spain,988856.0
2021-01-17,Spain,988856.0
2021-01-18,Spain,2315.0
2021-01-19,Spain,9341.0
2021-01-20,Spain,15642.0
2021-01-21,Spain,49056.0
2021-01-22,Spain,68456.0
2021-01-23,Spain,68456.0
2021-01-24,Spain,88698.0
2021-01-25,Spain,123697.0
2021-01-26,Spain,173066.0
2021-01-27,Spain,192759.0
2021-01-28,Spain,251866.0
2021-01-29,Spain,251866.0
2021-01-30,Spain,251866.0
2021-01-31,Spain,357892.0
2021-02-01,Spain,418519.0
2021-02-02,Spain,498978.0
2021-02-03,Spain,586122.0
2021-02-04,Spain,682909.0
2021-02-05,Spain,682909.0
2021-02-06,Spain,682909.0
2021-02-07,Spain,786407.0
2021-02-08,Spain,838782.0
2021-02-09,Spain,889683.0
2021-02-10,Spain,943278.0
2021-02-11,Spain,1000485.0
2021-02-12,Spain,1000485.0
2021-02-13,Spain,1000485.0
2021-02-14,Spain,1070091.0
2021-02-15,Spain,1096922.0
2021-02-16,Spain,1119180.0
2021-02-17,Spain,1144556.0
2021-02-18,Spain,1171026.0
2021-02-19,Spain,1171026.0
2021-02-20,Spain,1171026.0
2021-02-21,Spain,1197061.0
2021-02-22,Spain,1208305.0
2021-02-23,Spain,1221183.0
2021-02-24,Spain,1231782.0
2021-02-25,Spain,1243783.0
2021-02-26,Spain,1243783.0
2021-02-27,Spain,1243783.0
2021-02-28,Spain,1261848.0
2021-03-01,Spain,1266700.0
2021-03-02,Spain,1287002.0
2021-03-03,Spain,1308913.0
2021-03-04,Spain,1342485.0
2021-03-05,Spain,1342485.0
2021-03-06,Spain,1342485.0
2021-03-07,Spain,1383488.0
2021-03-08,Spain,1412236.0
2021-03-09,Spain,1447838.0
2021-03-10,Spain,1503258.0
2021-03-11,Spain,1583244.0
2021-03-12,Spain,1583244.0
2021-03-13,Spain,1583244.0
2021-03-14,Spain,1583244.0
2021-03-15,Spain,1693674.0
2021-03-16,Spain,1728537.0
2021-03-17,Spain,1804615.0
2021-03-18,Spain,1886813.0
2021-03-19,Spain,1886813.0
2021-03-20,Spain,1886813.0
2021-03-21,Spain,1886813.0
2021-03-22,Spain,2110868.0
2021-03-23,Spain,2156598.0
2021-03-24,Spain,2276233.0
2021-03-25,Spain,2392202.0
2021-03-26,Spain,2505842.0
2021-03-27,Spain,2505842.0
2021-03-28,Spain,2505842.0
2021-03-29,Spain,2604209.0
2021-03-30,Spain,2644076.0
2021-03-31,Spain,2721084.0
2021-04-01,Spain,2797015.0
2021-04-02,Spain,2797015.0
2021-04-03,Spain,2841148.0
2021-04-04,Spain,2841148.0
2021-04-05,Spain,2852806.0
2021-04-06,Spain,2902291.0
2021-04-07,Spain,2941831.0
2021-04-08,Spain,3020450.0
2021-04-09,Spain,3072109.0
2021-04-10,Spain,3072109.0
2021-04-11,Spain,3072109.0
2021-04-12,Spain,3108437.0
2021-04-13,Spain,3136091.0
2021-04-14,Spain,3185186.0
2021-04-15,Spain,3253537.0
2021-04-16,Spain,3328701.0
2021-04-17,Spain,3328701.0
2021-04-18,Spain,3328701.0
2021-04-19,Spain,3411914.0
2021-04-20,Spain,3452119.0
2021-04-21,Spain,3611606.0
2021-04-22,Spain,3768015.0
2021-04-23,Spain,3862789.0
2021-04-24,Spain,3862789.0
2021-04-25,Spain,3947465.0
2021-04-26,Spain,4020945.0
2021-04-27,Spain,4166758.0
2021-04-28,Spain,4413784.0
2021-04-29,Spain,4689766.0
2021-04-30,Spain,4689766.0
2021-05-01,Spain,4689766.0
2021-05-02,Spain,5113598.0
2021-05-03,Spain,5202297.0
2021-05-04,Spain,5394315.0
2021-05-05,Spain,5696827.0
2021-05-06,Spain,5956451.0
2021-05-07,Spain,5956451.0
2021-05-08,Spain,5956451.0
2021-05-09,Spain,6221476.0
2021-05-10,Spain,6327447.0
2021-05-11,Spain,6502978.0
2021-05-12,Spain,6716156.0
2021-05-13,Spain,6976683.0
2021-05-14,Spain,6976683.0
2021-05-15,Spain,6976683.0
2021-05-16,Spain,7213716.0
2021-05-17,Spain,7323426.0
2021-05-18,Spain,7469173.0
2021-05-19,Spain,7697288.0
2021-05-20,Spain,7865313.0
2021-05-21,Spain,7865313.0
2021-05-22,Spain,7865313.0
2021-05-23,Spain,8130648.0
2021-05-24,Spain,8250814.0
2021-05-25,Spain,8434233.0
2021-05-26,Spain,8614678.0
2021-05-27,Spain,8804363.0
2021-05-28,Spain,8804363.0
2021-05-29,Spain,8804363.0
2021-05-30,Spain,9221285.0
2021-05-31,Spain,9405245.0
2021-06-01,Spain,9679187.0
2021-06-02,Spain,9979204.0
2021-06-03,Spain,10257209.0
2021-06-04,Spain,10257209.0
2021-06-05,Spain,10257209.0
2021-06-06,Spain,11002869.0
2021-06-07,Spain,11260175.0
2021-06-08,Spain,11552393.0
2021-06-09,Spain,11893951.0
2021-06-10,Spain,12250002.0
2021-06-11,Spain,12250002.0
2021-06-12,Spain,12250002.0
2021-06-13,Spain,12813055.0
2021-06-14,Spain,13007371.0
2021-06-15,Spain,13301010.0
2021-06-16,Spain,13641091.0
2021-06-17,Spain,13939564.0
2021-06-18,Spain,13939564.0
2021-06-19,Spain,13939564.0
2021-06-20,Spain,14431683.0
2021-06-21,Spain,14745736.0
2021-06-22,Spain,15138439.0
2021-06-23,Spain,15602526.0
2021-06-24,Spain,15894800.0
2021-06-25,Spain,15894800.0
2021-06-26,Spain,15894800.0
2021-06-27,Spain,16609913.0
2021-06-28,Spain,17088342.0
2021-06-29,Spain,17519587.0
2021-06-30,Spain,17990526.0
2021-07-01,Spain,18466362.0
2021-07-02,Spain,18466362.0
2021-07-03,Spain,18466362.0
2021-07-04,Spain,19135448.0
2021-07-05,Spain,19530228.0
2021-07-06,Spain,19982080.0
2021-07-07,Spain,20528505.0
2021-07-08,Spain,20999346.0
2021-07-09,Spain,20999346.0
2021-07-10,Spain,20999346.0
2021-07-11,Spain,21789996.0
2021-07-12,Spain,22139864.0
2021-07-13,Spain,22511734.0
2021-07-14,Spain,22949155.0
2021-07-15,Spain,23372796.0
2021-07-16,Spain,23372796.0
2021-07-17,Spain,23372796.0
2021-07-18,Spain,24041017.0
2021-07-19,Spain,24344008.0
2021-07-20,Spain,24700450.0
2021-07-21,Spain,25060958.0
2021-07-22,Spain,25398978.0
2021-07-23,Spain,25398978.0
2021-07-24,Spain,25398978.0
2021-07-25,Spain,25944318.0
2021-07-26,Spain,26151164.0
2021-07-27,Spain,26420097.0
2021-07-28,Spain,26694887.0
2021-07-29,Spain,26933847.0
2021-07-30,Spain,26933847.0
2021-07-31,Spain,26933847.0
2021-08-01,Spain,27262062.0
2021-08-02,Spain,27437503.0
2021-08-03,Spain,27811786.0
2021-08-04,Spain,28034427.0
2021-08-05,Spain,28255949.0
2021-08-06,Spain,28255949.0
2021-08-07,Spain,28255949.0
2021-08-08,Spain,28587458.0
2021-08-09,Spain,28768777.0
2021-08-10,Spain,28993301.0
2021-08-11,Spain,29221276.0
2021-08-12,Spain,29526380.0
2021-08-13,Spain,29526380.0
2021-08-14,Spain,29526380.0
2021-08-15,Spain,29794008.0
2021-08-16,Spain,29968303.0
2021-08-17,Spain,30261332.0
2021-08-18,Spain,30565129.0
2021-08-19,Spain,31096470.0
2021-08-20,Spain,31096470.0
2021-08-21,Spain,31096470.0
2021-08-22,Spain,31447188.0
2021-08-23,Spain,31653643.0
2021-08-24,Spain,31930874.0
2021-08-25,Spain,32239782.0
2021-08-26,Spain,32459380.0
2021-08-27,Spain,32459380.0
2021-08-28,Spain,32459380.0
2021-08-29,Spain,32811664.0
2021-08-30,Spain,32996436.0
2021-08-31,Spain,33376693.0
2021-09-01,Spain,33657941.0
2021-09-02,Spain,33940053.0
2021-09-03,Spain,33940053.0
2021-09-04,Spain,33940053.0
2021-09-05,Spain,34270593.0
2021-09-06,Spain,34418544.0
2021-09-07,Spain,34739745.0
2021-09-08,Spain,34903802.0
2021-09-09,Spain,35070311.0
2021-09-10,Spain,35070311.0
2021-09-11,Spain,35070311.0
2021-09-12,Spain,35300384.0
2021-09-13,Spain,35413078.0
2021-09-14,Spain,35571661.0
2021-09-15,Spain,35688441.0
2021-09-16,Spain,35784743.0
2021-09-17,Spain,35784743.0
2021-09-18,Spain,35784743.0
2021-09-19,Spain,36086354.0
2021-09-20,Spain,36086354.0
2021-09-21,Spain,36184677.0
2021-09-22,Spain,36259105.0
2021-09-23,Spain,36335711.0
2020-12-27,Sweden,36335711.0
2020-12-28,Sweden,36335711.0
2020-12-29,Sweden,36335711.0
2020-12-30,Sweden,36335711.0
2020-12-31,Sweden,36335711.0
2021-01-01,Sweden,36335711.0
2021-01-02,Sweden,36335711.0
2021-01-03,Sweden,36335711.0
2021-01-04,Sweden,36335711.0
2021-01-05,Sweden,36335711.0
2021-01-06,Sweden,36335711.0
2021-01-07,Sweden,36335711.0
2021-01-08,Sweden,36335711.0
2021-01-09,Sweden,36335711.0
2021-01-10,Sweden,8.0
2021-01-11,Sweden,8.0
2021-01-12,Sweden,8.0
2021-01-13,Sweden,8.0
2021-01-14,Sweden,8.0
2021-01-15,Sweden,8.0
2021-01-16,Sweden,8.0
2021-01-17,Sweden,50.0
2021-01-18,Sweden,50.0
2021-01-19,Sweden,50.0
2021-01-20,Sweden,50.0
2021-01-21,Sweden,50.0
2021-01-22,Sweden,50.0
2021-01-23,Sweden,50.0
2021-01-24,Sweden,10778.0
2021-01-25,Sweden,10778.0
2021-01-26,Sweden,10778.0
2021-01-27,Sweden,10778.0
2021-01-28,Sweden,10778.0
2021-01-29,Sweden,10778.0
2021-01-30,Sweden,10778.0
2021-01-31,Sweden,36980.0
2021-02-01,Sweden,36980.0
2021-02-02,Sweden,36980.0
2021-02-03,Sweden,36980.0
2021-02-04,Sweden,36980.0
2021-02-05,Sweden,36980.0
2021-02-06,Sweden,36980.0
2021-02-07,Sweden,93138.0
2021-02-08,Sweden,93138.0
2021-02-09,Sweden,93138.0
2021-02-10,Sweden,93138.0
2021-02-11,Sweden,93138.0
2021-02-12,Sweden,93138.0
2021-02-13,Sweden,93138.0
2021-02-14,Sweden,163871.0
2021-02-15,Sweden,163871.0
2021-02-16,Sweden,163871.0
2021-02-17,Sweden,163871.0
2021-02-18,Sweden,163871.0
2021-02-19,Sweden,163871.0
2021-02-20,Sweden,163871.0
2021-02-21,Sweden,247803.0
2021-02-22,Sweden,247803.0
2021-02-23,Sweden,247803.0
2021-02-24,Sweden,247803.0
2021-02-25,Sweden,247803.0
2021-02-26,Sweden,247803.0
2021-02-27,Sweden,247803.0
2021-02-28,Sweden,302143.0
2021-03-01,Sweden,302143.0
2021-03-02,Sweden,302143.0
2021-03-03,Sweden,302143.0
2021-03-04,Sweden,302143.0
2021-03-05,Sweden,302143.0
2021-03-06,Sweden,302143.0
2021-03-07,Sweden,339802.0
2021-03-08,Sweden,339802.0
2021-03-09,Sweden,339802.0
2021-03-10,Sweden,339802.0
2021-03-11,Sweden,339802.0
2021-03-12,Sweden,339802.0
2021-03-13,Sweden,339802.0
2021-03-14,Sweden,378590.0
2021-03-15,Sweden,378590.0
2021-03-16,Sweden,378590.0
2021-03-17,Sweden,378590.0
2021-03-18,Sweden,378590.0
2021-03-19,Sweden,378590.0
2021-03-20,Sweden,378590.0
2021-03-21,Sweden,433327.0
2021-03-22,Sweden,433327.0
2021-03-23,Sweden,433327.0
2021-03-24,Sweden,433327.0
2021-03-25,Sweden,433327.0
2021-03-26,Sweden,433327.0
2021-03-27,Sweden,433327.0
2021-03-28,Sweden,501407.0
2021-03-29,Sweden,501407.0
2021-03-30,Sweden,501407.0
2021-03-31,Sweden,501407.0
2021-04-01,Sweden,501407.0
2021-04-02,Sweden,501407.0
2021-04-03,Sweden,501407.0
2021-04-04,Sweden,569106.0
2021-04-05,Sweden,569106.0
2021-04-06,Sweden,569106.0
2021-04-07,Sweden,569106.0
2021-04-08,Sweden,569106.0
2021-04-09,Sweden,569106.0
2021-04-10,Sweden,569106.0
2021-04-11,Sweden,662301.0
2021-04-12,Sweden,662301.0
2021-04-13,Sweden,662301.0
2021-04-14,Sweden,662301.0
2021-04-15,Sweden,662301.0
2021-04-16,Sweden,662301.0
2021-04-17,Sweden,662301.0
2021-04-18,Sweden,726968.0
2021-04-19,Sweden,726968.0
2021-04-20,Sweden,726968.0
2021-04-21,Sweden,726968.0
2021-04-22,Sweden,726968.0
2021-04-23,Sweden,726968.0
2021-04-24,Sweden,726968.0
2021-04-25,Sweden,764150.0
2021-04-26,Sweden,764150.0
2021-04-27,Sweden,764150.0
2021-04-28,Sweden,764150.0
2021-04-29,Sweden,764150.0
2021-04-30,Sweden,764150.0
2021-05-01,Sweden,764150.0
2021-05-02,Sweden,791084.0
2021-05-03,Sweden,791084.0
2021-05-04,Sweden,791084.0
2021-05-05,Sweden,791084.0
2021-05-06,Sweden,791084.0
2021-05-07,Sweden,791084.0
2021-05-08,Sweden,791084.0
2021-05-09,Sweden,905517.0
2021-05-10,Sweden,905517.0
2021-05-11,Sweden,905517.0
2021-05-12,Sweden,905517.0
2021-05-13,Sweden,905517.0
2021-05-14,Sweden,905517.0
2021-05-15,Sweden,905517.0
2021-05-16,Sweden,1051937.0
2021-05-17,Sweden,1051937.0
2021-05-18,Sweden,1051937.0
2021-05-19,Sweden,1051937.0
2021-05-20,Sweden,1051937.0
2021-05-21,Sweden,1051937.0
2021-05-22,Sweden,1051937.0
2021-05-23,Sweden,1254201.0
2021-05-24,Sweden,1254201.0
2021-05-25,Sweden,1254201.0
2021-05-26,Sweden,1254201.0
2021-05-27,Sweden,1254201.0
2021-05-28,Sweden,1254201.0
2021-05-29,Sweden,1254201.0
2021-05-30,Sweden,1541129.0
2021-05-31,Sweden,1541129.0
2021-06-01,Sweden,1541129.0
2021-06-02,Sweden,1541129.0
2021-06-03,Sweden,1541129.0
2021-06-04,Sweden,1541129.0
2021-06-05,Sweden,1541129.0
2021-06-06,Sweden,1907825.0
2021-06-07,Sweden,1907825.0
2021-06-08,Sweden,1907825.0
2021-06-09,Sweden,1907825.0
2021-06-10,Sweden,1907825.0
2021-06-11,Sweden,1907825.0
2021-06-12,Sweden,1907825.0
2021-06-13,Sweden,2316125.0
2021-06-14,Sweden,2316125.0
2021-06-15,Sweden,2316125.0
2021-06-16,Sweden,2316125.0
2021-06-17,Sweden,2316125.0
2021-06-18,Sweden,2316125.0
2021-06-19,Sweden,2316125.0
2021-06-20,Sweden,2783751.0
2021-06-21,Sweden,2783751.0
2021-06-22,Sweden,2783751.0
2021-06-23,Sweden,2783751.0
2021-06-24,Sweden,2783751.0
2021-06-25,Sweden,2783751.0
2021-06-26,Sweden,2783751.0
2021-06-27,Sweden,3129990.0
2021-06-28,Sweden,3129990.0
2021-06-29,Sweden,3129990.0
2021-06-30,Sweden,3129990.0
2021-07-01,Sweden,3129990.0
2021-07-02,Sweden,3129990.0
2021-07-03,Sweden,3129990.0
2021-07-04,Sweden,3451165.0
2021-07-05,Sweden,3451165.0
2021-07-06,Sweden,3451165.0
2021-07-07,Sweden,3451165.0
2021-07-08,Sweden,3451165.0
2021-07-09,Sweden,3451165.0
2021-07-10,Sweden,3451165.0
2021-07-11,Sweden,3661142.0
2021-07-12,Sweden,3661142.0
2021-07-13,Sweden,3661142.0
2021-07-14,Sweden,3661142.0
2021-07-15,Sweden,3661142.0
2021-07-16,Sweden,3661142.0
2021-07-17,Sweden,3661142.0
2021-07-18,Sweden,3819892.0
2021-07-19,Sweden,3819892.0
2021-07-20,Sweden,3819892.0
2021-07-21,Sweden,3819892.0
2021-07-22,Sweden,3819892.0
2021-07-23,Sweden,3819892.0
2021-07-24,Sweden,3819892.0
2021-07-25,Sweden,4024537.0
2021-07-26,Sweden,4024537.0
2021-07-27,Sweden,4024537.0
2021-07-28,Sweden,4024537.0
2021-07-29,Sweden,4024537.0
2021-07-30,Sweden,4024537.0
2021-07-31,Sweden,4024537.0
2021-08-01,Sweden,4282213.0
2021-08-02,Sweden,4282213.0
2021-08-03,Sweden,4282213.0
2021-08-04,Sweden,4282213.0
2021-08-05,Sweden,4282213.0
2021-08-06,Sweden,4282213.0
2021-08-07,Sweden,4282213.0
2021-08-08,Sweden,4573854.0
2021-08-09,Sweden,4573854.0
2021-08-10,Sweden,4573854.0
2021-08-11,Sweden,4573854.0
2021-08-12,Sweden,4573854.0
2021-08-13,Sweden,4573854.0
2021-08-14,Sweden,4573854.0
2021-08-15,Sweden,4908734.0
2021-08-16,Sweden,4908734.0
2021-08-17,Sweden,4908734.0
2021-08-18,Sweden,4908734.0
2021-08-19,Sweden,4908734.0
2021-08-20,Sweden,4908734.0
2021-08-21,Sweden,4908734.0
2021-08-22,Sweden,5319399.0
2021-08-23,Sweden,5319399.0
2021-08-24,Sweden,5319399.0
2021-08-25,Sweden,5319399.0
2021-08-26,Sweden,5319399.0
2021-08-27,Sweden,5319399.0
2021-08-28,Sweden,5319399.0
2021-08-29,Sweden,5703990.0
2021-08-30,Sweden,5703990.0
2021-08-31,Sweden,5703990.0
2021-09-01,Sweden,5703990.0
2021-09-02,Sweden,5703990.0
2021-09-03,Sweden,5703990.0
2021-09-04,Sweden,5703990.0
2021-09-05,Sweden,5999128.0
2021-09-06,Sweden,5999128.0
2021-09-07,Sweden,5999128.0
2021-09-08,Sweden,5999128.0
2021-09-09,Sweden,5999128.0
2021-09-10,Sweden,5999128.0
2021-09-11,Sweden,5999128.0
2021-09-12,Sweden,6215861.0
2021-09-13,Sweden,6215861.0
2021-09-14,Sweden,6215861.0
2021-09-15,Sweden,6215861.0
2021-09-16,Sweden,6215861.0
2021-09-17,Sweden,6332614.0
2021-09-18,Sweden,6332614.0
2021-09-19,Sweden,6332614.0
2021-09-20,Sweden,6332614.0
2021-09-21,Sweden,6396156.0
2021-09-22,Sweden,6426773.0
2021-09-23,Sweden,6452711.0
2021-09-24,Sweden,6481560.0
2020-12-22,Switzerland,6481560.0
2020-12-23,Switzerland,6481560.0
2020-12-24,Switzerland,6481560.0
2020-12-25,Switzerland,6481560.0
2020-12-26,Switzerland,6481560.0
2020-12-27,Switzerland,6481560.0
2020-12-28,Switzerland,1.0
2020-12-29,Switzerland,4.0
2020-12-30,Switzerland,5.0
2020-12-31,Switzerland,6.0
2021-01-01,Switzerland,7.0
2021-01-02,Switzerland,7.0
2021-01-03,Switzerland,7.0
2021-01-04,Switzerland,8.0
2021-01-05,Switzerland,11.0
2021-01-06,Switzerland,13.0
2021-01-07,Switzerland,17.0
2021-01-08,Switzerland,17.0
2021-01-09,Switzerland,20.0
2021-01-10,Switzerland,21.0
2021-01-11,Switzerland,22.0
2021-01-12,Switzerland,26.0
2021-01-13,Switzerland,149.0
2021-01-14,Switzerland,214.0
2021-01-15,Switzerland,263.0
2021-01-16,Switzerland,265.0
2021-01-17,Switzerland,268.0
2021-01-18,Switzerland,1014.0
2021-01-19,Switzerland,1699.0
2021-01-20,Switzerland,2600.0
2021-01-21,Switzerland,3150.0
2021-01-22,Switzerland,3632.0
2021-01-23,Switzerland,3727.0
2021-01-24,Switzerland,3738.0
2021-01-25,Switzerland,5181.0
2021-01-26,Switzerland,7726.0
2021-01-27,Switzerland,9668.0
2021-01-28,Switzerland,12357.0
2021-01-29,Switzerland,14987.0
2021-01-30,Switzerland,14987.0
2021-01-31,Switzerland,14987.0
2021-02-01,Switzerland,19194.0
2021-02-02,Switzerland,24895.0
2021-02-03,Switzerland,30216.0
2021-02-04,Switzerland,37267.0
2021-02-05,Switzerland,44253.0
2021-02-06,Switzerland,45782.0
2021-02-07,Switzerland,46054.0
2021-02-08,Switzerland,54563.0
2021-02-09,Switzerland,65583.0
2021-02-10,Switzerland,75724.0
2021-02-11,Switzerland,86939.0
2021-02-12,Switzerland,97052.0
2021-02-13,Switzerland,100595.0
2021-02-14,Switzerland,101099.0
2021-02-15,Switzerland,110048.0
2021-02-16,Switzerland,122318.0
2021-02-17,Switzerland,135861.0
2021-02-18,Switzerland,152482.0
2021-02-19,Switzerland,167074.0
2021-02-20,Switzerland,171605.0
2021-02-21,Switzerland,172442.0
2021-02-22,Switzerland,185282.0
2021-02-23,Switzerland,201882.0
2021-02-24,Switzerland,219969.0
2021-02-25,Switzerland,239217.0
2021-02-26,Switzerland,255377.0
2021-02-27,Switzerland,259743.0
2021-02-28,Switzerland,261116.0
2021-03-01,Switzerland,272721.0
2021-03-02,Switzerland,286975.0
2021-03-03,Switzerland,302925.0
2021-03-04,Switzerland,318866.0
2021-03-05,Switzerland,333120.0
2021-03-06,Switzerland,335961.0
2021-03-07,Switzerland,336890.0
2021-03-08,Switzerland,347184.0
2021-03-09,Switzerland,360088.0
2021-03-10,Switzerland,371231.0
2021-03-11,Switzerland,384042.0
2021-03-12,Switzerland,395444.0
2021-03-13,Switzerland,397682.0
2021-03-14,Switzerland,398142.0
2021-03-15,Switzerland,408284.0
2021-03-16,Switzerland,421931.0
2021-03-17,Switzerland,437710.0
2021-03-18,Switzerland,453820.0
2021-03-19,Switzerland,466806.0
2021-03-20,Switzerland,469617.0
2021-03-21,Switzerland,470007.0
2021-03-22,Switzerland,481039.0
2021-03-23,Switzerland,494730.0
2021-03-24,Switzerland,508431.0
2021-03-25,Switzerland,521763.0
2021-03-26,Switzerland,534117.0
2021-03-27,Switzerland,536610.0
2021-03-28,Switzerland,537312.0
2021-03-29,Switzerland,549250.0
2021-03-30,Switzerland,562246.0
2021-03-31,Switzerland,576686.0
2021-04-01,Switzerland,594036.0
2021-04-02,Switzerland,598330.0
2021-04-03,Switzerland,600824.0
2021-04-04,Switzerland,601488.0
2021-04-05,Switzerland,603642.0
2021-04-06,Switzerland,622718.0
2021-04-07,Switzerland,642459.0
2021-04-08,Switzerland,663468.0
2021-04-09,Switzerland,680758.0
2021-04-10,Switzerland,684876.0
2021-04-11,Switzerland,686140.0
2021-04-12,Switzerland,698748.0
2021-04-13,Switzerland,714933.0
2021-04-14,Switzerland,731196.0
2021-04-15,Switzerland,747661.0
2021-04-16,Switzerland,763291.0
2021-04-17,Switzerland,766819.0
2021-04-18,Switzerland,767696.0
2021-04-19,Switzerland,782285.0
2021-04-20,Switzerland,801341.0
2021-04-21,Switzerland,821128.0
2021-04-22,Switzerland,843960.0
2021-04-23,Switzerland,863330.0
2021-04-24,Switzerland,869305.0
2021-04-25,Switzerland,871888.0
2021-04-26,Switzerland,890241.0
2021-04-27,Switzerland,913879.0
2021-04-28,Switzerland,934532.0
2021-04-29,Switzerland,956469.0
2021-04-30,Switzerland,967495.0
2021-05-01,Switzerland,970764.0
2021-05-02,Switzerland,971407.0
2021-05-03,Switzerland,979966.0
2021-05-04,Switzerland,999914.0
2021-05-05,Switzerland,1024913.0
2021-05-06,Switzerland,1054654.0
2021-05-07,Switzerland,1083420.0
2021-05-08,Switzerland,1093188.0
2021-05-09,Switzerland,1096133.0
2021-05-10,Switzerland,1128606.0
2021-05-11,Switzerland,1167289.0
2021-05-12,Switzerland,1208250.0
2021-05-13,Switzerland,1223050.0
2021-05-14,Switzerland,1258051.0
2021-05-15,Switzerland,1270224.0
2021-05-16,Switzerland,1274038.0
2021-05-17,Switzerland,1313984.0
2021-05-18,Switzerland,1360025.0
2021-05-19,Switzerland,1404417.0
2021-05-20,Switzerland,1454329.0
2021-05-21,Switzerland,1498348.0
2021-05-22,Switzerland,1514124.0
2021-05-23,Switzerland,1519682.0
2021-05-24,Switzerland,1538258.0
2021-05-25,Switzerland,1588633.0
2021-05-26,Switzerland,1639899.0
2021-05-27,Switzerland,1689750.0
2021-05-28,Switzerland,1741346.0
2021-05-29,Switzerland,1766403.0
2021-05-30,Switzerland,1776778.0
2021-05-31,Switzerland,1824303.0
2021-06-01,Switzerland,1876086.0
2021-06-02,Switzerland,1928059.0
2021-06-03,Switzerland,1974591.0
2021-06-04,Switzerland,2028042.0
2021-06-05,Switzerland,2056156.0
2021-06-06,Switzerland,2067652.0
2021-06-07,Switzerland,2114861.0
2021-06-08,Switzerland,2168882.0
2021-06-09,Switzerland,2220610.0
2021-06-10,Switzerland,2261829.0
2021-06-11,Switzerland,2308027.0
2021-06-12,Switzerland,2336026.0
2021-06-13,Switzerland,2350590.0
2021-06-14,Switzerland,2392428.0
2021-06-15,Switzerland,2441889.0
2021-06-16,Switzerland,2493336.0
2021-06-17,Switzerland,2547669.0
2021-06-18,Switzerland,2601254.0
2021-06-19,Switzerland,2629097.0
2021-06-20,Switzerland,2640012.0
2021-06-21,Switzerland,2680463.0
2021-06-22,Switzerland,2730069.0
2021-06-23,Switzerland,2780567.0
2021-06-24,Switzerland,2833137.0
2021-06-25,Switzerland,2883746.0
2021-06-26,Switzerland,2909892.0
2021-06-27,Switzerland,2923236.0
2021-06-28,Switzerland,2971680.0
2021-06-29,Switzerland,3025678.0
2021-06-30,Switzerland,3085063.0
2021-07-01,Switzerland,3137372.0
2021-07-02,Switzerland,3190869.0
2021-07-03,Switzerland,3227826.0
2021-07-04,Switzerland,3240020.0
2021-07-05,Switzerland,3295253.0
2021-07-06,Switzerland,3349477.0
2021-07-07,Switzerland,3403172.0
2021-07-08,Switzerland,3460504.0
2021-07-09,Switzerland,3516623.0
2021-07-10,Switzerland,3552119.0
2021-07-11,Switzerland,3562422.0
2021-07-12,Switzerland,3618672.0
2021-07-13,Switzerland,3673422.0
2021-07-14,Switzerland,3720965.0
2021-07-15,Switzerland,3768347.0
2021-07-16,Switzerland,3814441.0
2021-07-17,Switzerland,3841510.0
2021-07-18,Switzerland,3848575.0
2021-07-19,Switzerland,3899923.0
2021-07-20,Switzerland,3942157.0
2021-07-21,Switzerland,3977882.0
2021-07-22,Switzerland,4010842.0
2021-07-23,Switzerland,4045250.0
2021-07-24,Switzerland,4065096.0
2021-07-25,Switzerland,4069176.0
2021-07-26,Switzerland,4098214.0
2021-07-27,Switzerland,4122036.0
2021-07-28,Switzerland,4141617.0
